TARGET_B,TARGET_D,CONTROL_NUMBER,MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,URBANICITY,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,WEALTH_RATING,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PEP_STAR,RECENT_STAR_STATUS,recency_freq_status,RECENT_CARD_RESPONSE_PROP,MONTHS_SINCE_LAST_PROM_RESP,LAST_GIFT_AMT,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT
1,25,171677,41,,0,U,10,U,U,,0,,1375,92,1,1,0,A1,0.3,24,25,12,24,42
0,0,171702,137,,0,U,1,U,M,,0,2,1375,282,0,1,0,A1,0.091,34,15,13,18,126
0,0,171703,17,,0,U,4,H,F,6,0,,1239,190,9,0,0,F1,0.5,17,15,10,17,17
0,0,171760,89,,0,U,3,H,F,5,0,,1479,353,67,0,0,A1,0.286,16,20,11,16,81
1,25,171832,41,,0,U,7,U,M,,0,,1365,282,47,0,0,A1,0,,25,13,18,42
1,20,171879,29,,0,U,8,U,F,,0,,1016,235,65,0,0,N1,0.25,24,20,7,24,24
0,0,171920,17,,0,U,8,U,F,,0,,1160,197,44,0,0,F1,0,20,15,10,20,20
0,0,171978,41,,0,U,8,U,M,,0,,766,277,81,0,0,A3,0.182,18,10,13,18,41
0,0,171979,41,,0,U,10,U,U,,0,2,736,201,49,1,0,A1,0.222,15,15,13,15,44
0,0,171998,29,,0,U,3,U,M,,0,,1795,514,75,0,0,N1,0,26,25,7,26,26
0,0,172024,137,,0,C,25,U,U,,0,1,3440,847,90,1,1,S3,0.3,16,45,15,16,130
0,0,172075,101,,0,S,17,U,U,,0,,1125,250,48,1,0,A3,0.455,22,5,11,22,92
0,0,172097,29,,0,S,18,H,F,4,0,,1306,437,89,0,0,A2,0.25,21,15,11,21,32
0,0,172162,125,,0,S,11,H,M,6,0,4,2122,488,51,1,1,S3,0,19,4,9,19,121
0,0,172171,29,,0,S,15,U,M,,0,,1588,238,64,0,0,A1,0.143,22,16,11,22,28
1,20,172176,41,,0,S,15,U,F,,0,,1788,368,21,0,0,A1,0.25,17,20,14,17,41
0,0,172235,53,,0,S,11,U,U,,0,1,1751,432,68,0,0,A1,0.091,29,25,13,18,52
0,0,172273,17,,0,?,,U,M,,0,,1513,454,78,0,0,F1,0.333,21,20,10,21,21
0,0,172288,77,,0,?,,U,M,,0,,1513,454,78,1,0,A1,0.3,21,17,13,21,75
0,0,172292,101,,0,?,,U,M,,0,,0,0,17,1,1,S1,0.125,16,15,14,16,97
0,0,172324,17,,0,R,46,U,M,2,1,,1168,371,69,0,0,F1,0.5,17,20,10,17,17
0,0,172343,77,,0,C,31,U,F,,0,0,713,168,35,1,0,A1,0,19,25,13,19,68
0,0,172375,77,,0,R,52,U,F,1,1,0,705,183,50,0,0,A1,0,26,31,11,26,77
1,6,172464,41,,0,T,40,U,M,,0,,1257,231,66,1,0,A4,0.5,20,5,12,18,40
0,0,172498,17,,0,R,46,H,M,5,0,,653,173,57,0,0,F1,0.333,21,20,10,21,21
0,0,172500,29,,0,R,46,H,F,2,1,,892,221,87,0,0,A1,0.143,19,38,13,19,29
0,0,172573,137,,0,C,28,U,F,,1,0,1077,261,88,1,0,A1,0.2,23,20,13,23,126
0,0,172588,65,,0,T,34,U,F,,0,3,1601,325,77,1,0,A1,0.111,26,15,10,26,63
0,0,172617,89,,0,R,46,U,U,,1,1,732,303,79,0,0,A2,0.222,16,10,11,16,86
1,16,172635,113,,0,T,41,H,M,6,1,0,644,191,62,1,0,A1,0,,16,4,27,113
0,0,172691,137,,0,T,36,U,U,,0,,908,218,76,1,0,A1,0.1,26,29,11,26,129
0,0,172773,137,,0,R,46,U,U,,1,2,1114,303,68,1,1,S3,0.111,17,10,13,17,123
1,10,172801,125,,0,R,44,H,M,5,1,4,710,236,74,0,0,A1,0,25,25,11,25,124
0,0,172802,137,,0,R,46,U,M,1,1,2,662,216,55,1,0,A1,0.111,26,25,6,26,122
0,0,172814,29,,0,C,31,U,F,,0,,942,422,87,0,0,A1,0.167,29,15,12,24,29
0,0,172882,125,,0,C,30,U,F,1,1,1,748,184,46,0,0,A2,0.143,17,10,10,17,119
1,15,172888,29,,0,T,40,U,F,,0,,988,160,76,0,0,N3,0.4,18,20,14,18,24
0,0,172994,29,,0,R,46,U,F,3,0,,916,286,79,0,0,A2,0.143,15,20,12,15,32
1,50,173039,101,,0,R,51,U,F,,0,1,574,223,68,1,1,S2,0.111,16,36,13,16,103
1,21,173100,65,,0,R,43,U,F,1,1,0,625,172,66,1,0,A1,0,18,17,13,18,57
1,15,173107,137,,0,R,46,H,F,5,0,5,1232,213,76,1,1,S1,0.143,18,15,9,18,129
1,25,173108,53,,0,C,31,U,F,5,0,,950,282,46,0,0,A1,0,18,25,13,18,53
0,0,173171,53,,0,R,51,U,F,,0,4,466,206,81,0,0,A1,0.143,18,30,12,18,52
0,0,173200,137,,0,?,,H,M,3,1,,632,219,59,1,0,A1,0.143,19,12,11,19,119
0,0,173262,137,,0,T,36,U,F,,0,1,486,215,69,1,1,S4,0.3,17,19,14,17,129
0,0,173268,41,,0,R,46,H,M,2,0,,535,227,71,1,0,A4,0.4,18,9,12,18,44
1,10,173300,41,,0,R,44,H,M,5,1,,810,244,67,1,1,S3,0.1,18,12,13,18,41
0,0,173354,137,,0,T,38,H,F,3,1,2,1261,300,49,0,0,A1,0.111,16,25,14,16,92
0,0,173417,29,,0,U,10,U,M,,0,,0,0,0,1,1,S3,0.333,18,16,14,18,32
0,0,173422,89,,0,U,10,U,M,,0,,0,0,0,1,0,A1,0.182,22,15,12,22,80
0,0,173434,65,,0,U,10,U,F,,0,8,0,0,0,1,1,S4,0.364,15,7,13,15,64
0,0,173443,41,,0,U,10,U,M,,0,8,0,0,0,0,0,A2,0.5,15,15,13,15,45
0,0,173445,65,,0,U,10,U,U,,0,,0,0,0,1,0,A2,0.4,22,15,13,22,64
0,0,173460,53,,0,U,10,U,M,,0,,0,0,0,0,0,A1,0,17,20,12,17,53
0,0,173462,41,,0,U,10,U,M,,0,,0,0,0,1,1,S2,0.182,17,21,13,17,38
0,0,173465,101,,0,U,10,U,U,,0,,0,0,0,1,1,S2,0.2,18,30,13,18,90
0,0,173492,65,,0,U,10,U,F,,0,2,0,0,0,0,0,A1,0.25,23,25,14,23,57
0,0,173493,77,,0,?,,U,M,,0,,0,0,0,1,1,S4,0.727,16,21,14,16,74
0,0,173495,41,,0,?,,U,M,,0,,0,0,0,0,0,A1,0.2,20,17,11,20,45
1,25,173508,41,,0,S,14,U,M,,0,,3952,696,88,0,0,A1,0,25,20,9,25,40
0,0,173531,17,,0,R,49,U,M,,0,,1674,296,55,0,0,F1,0.5,17,15,11,17,17
0,0,173550,65,,0,S,16,U,F,6,0,1,2181,433,53,0,0,A2,0,19,20,12,19,55
1,25,173571,41,,0,T,38,U,M,,0,,2575,521,73,0,0,A2,0.125,17,30,18,17,32
0,0,173726,65,,0,S,12,U,F,,0,8,2806,474,66,0,0,A3,0.143,18,11,12,18,56
1,20,173744,29,,0,R,43,U,U,,0,,798,234,71,0,0,A1,0.143,26,25,11,26,31
1,10,173772,41,,0,R,43,H,F,4,0,,1233,310,66,1,1,S4,0.7,19,8,13,19,44
0,0,173811,41,,0,R,43,H,M,6,0,,727,223,73,0,0,A3,0.222,18,8,12,18,44
0,0,173831,17,,0,T,39,H,M,5,0,,773,366,43,0,0,F1,0.5,17,15,11,17,17
1,15,173872,17,,0,S,11,U,F,,0,,2789,463,74,0,0,F1,0.5,16,15,11,16,16
0,0,173877,29,,0,S,12,H,M,7,0,,2353,429,38,0,0,A1,0.167,17,21,11,17,30
0,0,173882,41,,0,S,12,H,M,5,1,6,3046,540,84,0,0,A2,0,18,15,12,18,44
0,0,173892,137,,0,S,12,H,F,5,1,7,1381,409,72,1,0,A1,0.273,17,25,13,17,118
0,0,173908,41,,0,T,39,U,M,,0,,886,389,83,0,0,A2,0.091,17,16,12,17,38
0,0,173933,137,,0,T,34,U,F,4,1,6,2333,401,52,1,0,A1,0.3,21,16,13,21,129
0,0,173948,17,,0,S,16,U,M,,0,,2359,456,56,0,0,F1,0,20,25,11,20,20
1,50,173994,29,,0,U,1,U,M,1,1,,3500,365,32,0,0,N2,0.2,18,50,13,18,24
0,0,174014,53,,0,U,1,U,M,,1,4,3833,266,22,0,0,A1,0,19,25,13,19,52
0,0,174026,29,,0,S,13,U,M,4,1,,5845,959,87,0,0,N1,0.2,24,50,11,24,24
0,0,174053,137,,0,U,5,U,F,,0,7,2353,429,38,1,1,S3,0.6,21,6,12,21,126
0,0,174059,17,,0,U,4,U,F,,0,,875,321,28,0,0,F1,0.5,17,20,10,17,17
0,0,174064,29,,0,S,15,U,F,,0,,4652,492,65,0,0,N1,0.25,23,15,8,23,23
0,0,174096,17,,0,T,41,U,F,,0,,0,293,0,0,0,F1,0.5,16,15,10,16,16
0,0,174161,17,,0,S,13,U,M,,0,,4750,323,26,0,0,F1,0.333,21,20,10,21,21
0,0,174206,53,,0,U,1,U,M,6,0,4,4867,325,41,0,0,A2,0.143,18,40,9,18,53
0,0,174249,65,,0,S,11,U,U,,1,9,1706,531,76,0,0,A1,0.182,25,0,19,4,56
0,0,174256,17,,0,U,3,U,F,,0,,2375,415,41,0,0,F1,0,18,10,14,7,18
0,0,174267,41,,0,U,4,U,M,4,0,2,2656,356,43,1,0,A1,0.2,25,15,12,25,44
1,18,174271,65,,0,U,1,H,M,4,1,3,2786,301,30,0,0,A1,0,19,18,13,19,56
0,0,174281,89,,0,?,,U,M,,0,,0,0,0,1,1,S1,0.2,16,20,12,16,81
0,0,174286,41,,0,?,,U,U,,0,,0,0,0,1,1,S4,0.5,18,3,14,17,41
0,0,174315,41,,0,C,25,U,F,,0,,701,412,83,0,0,A1,0.222,16,25,14,16,43
0,0,174406,101,,0,?,,U,F,6,1,,1053,483,70,1,0,A1,0,26,25,10,26,100
1,5,174422,41,,0,?,,U,F,1,0,,1036,436,62,1,1,S4,0.5,16,6,14,16,44
0,0,174502,29,,0,R,49,U,F,,0,,684,305,89,0,0,N2,0.2,19,15,12,19,24
0,0,174507,65,,0,R,49,U,M,,0,,684,305,89,0,0,A1,0,18,20,11,18,64
0,0,174551,41,,0,S,18,U,F,,0,,779,401,79,0,0,A4,0.3,22,16,12,21,44
0,0,174578,65,,0,C,28,U,M,,0,,629,262,60,0,0,A3,0.25,19,15,13,19,63
1,10,174609,89,,0,T,39,U,F,,0,,819,259,82,1,1,S3,0.182,20,6,8,18,80
0,0,174659,137,,0,S,11,U,U,,0,8,940,372,44,1,0,A2,0.2,17,20,11,17,125
0,0,174677,137,,0,R,46,U,M,,0,,523,266,77,1,1,S3,0.25,17,10,13,17,102
0,0,174693,29,,0,S,16,U,M,3,1,,699,330,75,0,0,A1,0.143,19,20,10,19,33
0,0,174788,41,,0,T,36,U,F,2,1,,433,212,49,0,0,A2,0.25,18,20,7,18,35
0,0,174821,29,,0,S,12,U,M,2,1,,943,531,91,0,0,N1,0.25,24,20,7,24,24
0,0,174885,29,,0,T,38,U,M,,0,,978,367,63,0,0,A3,0.167,16,10,13,16,32
1,20,174932,65,,0,T,40,U,F,2,1,7,923,447,88,1,0,A3,0.364,16,6,15,15,64
1,5,174934,65,,0,S,18,U,F,,0,,1305,391,85,1,1,S4,0.2,17,7,15,17,63
0,0,174938,77,,0,S,18,U,F,,1,5,799,352,84,1,0,A1,0.222,18,25,16,18,75
0,0,174940,89,,0,S,12,U,F,,0,8,980,530,95,1,0,N2,0.182,24,10,17,23,87
1,9,175016,65,,0,T,40,U,F,,0,8,734,366,68,1,1,S4,0.636,19,4,14,18,56
0,0,175048,41,,0,S,16,U,M,,0,,708,332,92,0,0,A1,0.167,22,15,10,22,32
1,25,175113,17,,0,T,40,U,F,,1,,701,307,69,0,0,F1,0.5,17,25,14,17,17
0,0,175130,65,,0,T,36,H,U,3,1,3,585,263,77,0,0,A1,0,19,35,13,19,55
0,0,175194,29,,0,T,34,U,F,,0,,614,249,52,0,0,A1,0,18,15,10,18,28
0,0,175242,41,,0,R,46,U,F,2,0,0,599,235,67,0,0,E1,0,15,16,9,15,45
0,0,175249,77,,0,R,43,U,F,,1,4,499,284,74,0,0,A1,0.091,26,25,11,26,72
0,0,175251,89,,0,R,49,U,M,,0,7,556,305,79,1,0,A4,0.455,19,50,14,19,81
0,0,175262,17,,0,C,25,U,F,,0,,1031,420,93,0,0,N2,0.333,18,45,15,18,19
0,0,175374,17,,0,U,8,U,F,1,0,,496,270,73,0,0,E1,1,15,20,8,15,15
1,25,175419,41,,0,U,10,U,U,,1,,373,180,69,0,0,A1,0,19,25,13,19,43
0,0,175462,137,,0,U,2,U,U,,0,,715,451,93,1,0,A1,0.333,16,11,12,16,115
1,5,175471,29,,0,U,4,U,F,,0,,813,239,13,0,0,A4,0.333,21,5,12,18,32
0,0,175540,65,,0,U,9,U,U,,0,2,541,132,29,1,0,A1,0,26,17,10,26,60
0,0,175575,29,,0,S,21,U,M,,0,,528,240,89,0,0,A1,0.286,16,15,12,16,31
0,0,175589,77,,0,S,16,U,F,,0,4,0,65,3,0,0,A1,0.3,22,30,13,22,68
0,0,175759,41,,0,S,20,U,F,,0,,840,342,55,0,0,A3,0.2,19,12,13,19,45
1,21,175782,17,,0,S,17,U,F,6,1,,953,319,34,0,0,F1,0.333,21,15,8,21,21
1,15,175902,89,,0,C,28,H,F,1,1,7,807,351,82,1,0,A3,0.2,15,10,13,15,80
0,0,175906,113,,0,S,20,H,F,1,1,5,871,343,62,1,1,S4,0.5,15,5,14,15,104
1,15,175935,17,,0,S,20,U,F,,0,,541,171,61,0,0,F1,0,16,15,11,16,16
0,0,176047,137,,0,S,18,U,U,,0,8,669,366,67,1,0,A1,0.222,22,25,13,22,129
1,10,176138,113,,0,C,25,H,M,5,0,5,0,0,0,1,0,A3,0.091,21,10,8,18,104
0,0,176153,17,,0,S,18,U,F,2,0,,700,360,79,0,0,F1,0.5,16,15,10,16,16
0,0,176157,29,,0,C,31,U,M,,1,,516,272,78,0,0,N3,0.5,20,5,13,20,24
0,0,176186,125,,0,C,31,U,U,2,1,,672,318,78,1,0,A1,0.111,26,12,9,26,125
1,13,176221,65,,0,S,17,U,F,2,0,1,625,247,46,0,0,A4,0.4,16,10,14,16,55
0,0,176237,17,,0,C,30,U,M,,0,,475,220,60,0,0,F1,0.333,21,20,11,21,21
0,0,176261,17,,0,T,40,U,F,,0,,639,281,76,0,0,F1,0.333,20,15,8,20,20
1,25,176292,89,,0,C,31,U,M,,0,,431,213,29,1,0,A1,0,26,25,9,26,88
0,0,176300,113,,0,T,38,U,M,,0,4,1566,385,73,1,0,A1,0,18,11,11,18,113
0,0,176336,17,,0,C,25,U,F,1,1,,513,91,17,0,0,F1,0.5,17,20,12,17,17
0,0,176450,137,,0,R,49,U,F,,1,,895,301,82,0,0,A3,0.273,18,5,12,18,122
1,23,176454,17,,0,T,41,H,F,5,1,,426,213,54,0,0,F1,0.333,21,23,10,21,21
1,25,176491,41,,0,R,46,U,F,,0,3,550,289,75,0,0,A2,0.222,15,18,13,15,44
0,0,176525,17,,0,T,37,U,F,,0,,773,151,40,0,0,F1,0,16,18,12,16,16
0,0,176529,41,,0,T,37,U,F,,0,,647,192,54,0,0,A2,0.2,18,15,13,18,32
0,0,176577,17,,0,R,43,H,F,1,1,,491,211,59,0,0,F1,0.5,16,20,12,16,16
0,0,176579,29,,0,R,46,H,F,2,0,,639,270,72,0,0,A3,0.429,17,10,12,15,33
1,30,176740,17,,0,C,24,U,M,,0,,770,228,76,0,0,F1,0.5,17,20,5,17,17
0,0,176771,29,,0,C,28,U,F,4,1,,820,364,67,0,0,N2,0.4,21,20,12,21,24
0,0,176782,41,,0,R,42,U,M,,0,,1140,392,85,0,0,A1,0,17,25,13,17,36
0,0,176836,113,,0,R,48,H,M,4,1,0,634,183,74,1,0,A4,0.4,15,20,15,15,113
1,20,176862,137,,0,T,37,U,F,,0,4,1074,232,83,1,1,S2,0.1,26,10,13,18,123
0,0,176929,29,,0,R,45,U,F,,0,,700,246,56,0,0,A3,0.111,19,10,14,18,33
0,0,176965,29,,0,R,45,U,F,,1,,591,241,73,0,0,A1,0.2,18,21,12,18,29
1,5,177009,137,,0,R,48,U,U,,0,0,584,262,84,1,0,A2,0.25,15,10,12,15,130
1,15,177017,101,,0,R,46,H,M,4,0,0,719,224,72,1,0,A1,0,18,13,11,18,93
1,15,177041,41,,0,R,46,U,F,,0,,661,259,80,0,0,A2,0.333,20,15,12,20,41
0,0,177055,41,,0,R,44,U,M,,0,9,930,198,11,0,0,A1,0.111,20,28,13,20,44
0,0,177085,29,,0,C,27,U,F,1,1,,604,309,56,0,0,N4,0.167,18,5,12,18,25
0,0,177112,41,,0,T,41,H,M,2,0,2,614,298,79,0,0,A3,0.111,16,6,15,15,44
1,14,177113,65,,0,R,53,U,F,,0,2,404,199,66,0,0,A2,0.286,18,10,12,18,64
0,0,177151,77,,0,R,46,U,F,,1,,699,357,83,1,0,A2,0.2,19,12,15,19,69
1,8,177190,29,,0,C,30,U,F,,0,,478,213,65,0,0,A3,0.333,15,10,11,15,32
0,0,177271,41,,0,R,46,U,F,,0,,825,223,77,0,0,A3,0.25,15,15,13,15,42
0,0,177278,113,,0,T,36,U,F,,1,0,516,222,69,1,0,A1,0,26,25,10,26,113
0,0,177281,89,,0,R,43,U,F,,0,1,590,150,69,1,1,S2,0,18,9,12,18,84
1,10,177307,89,,0,C,30,U,F,,0,3,585,216,59,1,1,S2,0.25,16,10,13,16,86
0,0,177345,113,,0,T,36,U,M,1,1,5,698,259,71,1,0,A1,0,26,40,11,26,113
0,0,177367,113,,0,C,27,U,F,,1,,585,158,23,1,1,S3,0.2,18,5,14,18,113
1,6,177458,101,,0,R,43,U,U,,0,0,573,150,73,1,1,S4,0.727,17,6,11,17,92
0,0,177460,125,,0,R,45,U,M,,0,0,573,146,69,1,0,A1,0,18,10,12,18,125
0,0,177479,17,,0,T,37,U,U,,0,,733,224,65,0,0,F1,0.5,16,20,12,16,16
0,0,177586,137,,0,T,37,U,F,1,1,1,934,191,86,1,0,A1,0.167,21,10,10,21,126
1,20,177613,53,,0,R,43,U,M,2,0,0,803,222,87,1,0,A1,0.4,24,20,14,24,53
0,0,177626,89,,0,R,46,U,F,,0,,762,242,78,0,0,A2,0,19,19,13,19,88
0,0,177716,41,,0,R,45,H,M,3,1,,451,188,75,0,0,A1,0.125,24,20,11,24,44
0,0,177724,17,,0,R,51,H,M,2,0,,408,238,73,0,0,F1,0,19,15,10,19,19
0,0,177739,29,,0,R,46,H,F,2,0,,427,254,69,0,0,A1,0.25,17,25,13,17,32
0,0,177745,17,,0,R,42,U,F,,0,,906,319,83,0,0,F1,0,16,20,12,16,16
0,0,177746,17,,0,T,34,U,U,5,1,,845,255,67,0,0,F1,0.5,19,20,9,19,19
1,10,177747,17,,0,R,43,U,M,,0,,472,211,79,0,0,N2,0.5,17,20,14,17,20
1,100,177837,41,,0,?,,U,M,,1,,597,214,81,1,0,A1,0.273,17,100,13,17,40
0,0,177839,41,,0,R,48,U,M,3,1,,529,213,85,0,0,A2,0,18,12,14,18,39
0,0,177861,113,,0,R,42,H,M,7,1,6,557,243,65,0,0,A3,0.091,16,11,15,16,113
1,4,177867,101,,0,R,45,U,M,1,0,3,464,223,62,1,1,S3,0.571,16,4,6,16,97
0,0,177932,125,,0,R,49,U,F,,0,,514,211,55,1,0,A1,0.182,28,20,13,17,124
0,0,177981,17,,0,R,43,U,U,5,0,,494,223,69,0,0,F1,0.333,20,15,8,20,20
0,0,177985,17,,0,R,46,U,M,,0,,316,240,67,0,0,N2,0.25,20,15,12,20,21
0,0,178136,101,,0,T,40,U,U,,0,6,593,280,71,1,0,A1,0.4,17,10,12,17,90
0,0,178271,89,,0,S,13,U,U,,1,9,1807,571,83,0,0,A2,0.167,21,6,14,18,78
1,6,178290,65,,0,S,15,U,M,,0,7,0,0,0,1,1,S3,0.4,22,5,13,22,64
1,12,178293,89,,0,S,11,U,F,,0,8,1862,541,76,1,0,A1,0.1,35,10,12,18,79
0,0,178298,17,,0,S,11,U,F,2,1,,1449,605,92,0,0,F1,0.5,16,25,12,16,16
1,25,178319,53,,0,S,13,U,M,,0,9,1717,662,87,0,0,A1,0,18,22,12,18,52
0,0,178338,89,,0,S,13,U,F,,0,9,2831,776,95,0,0,A1,0.111,24,15,11,24,89
0,0,178388,29,,0,S,11,U,F,,0,,1830,581,79,0,0,A2,0.286,16,15,14,16,33
0,0,178392,17,,0,S,21,U,U,,0,,0,0,0,0,0,F1,0.333,21,20,12,21,21
1,15,178423,65,,0,S,12,H,F,6,1,9,1952,483,95,1,1,S3,0.5,18,7,12,18,57
0,0,178430,77,,0,S,20,U,F,,0,,1473,360,67,0,0,A3,0.125,18,15,14,18,77
0,0,178459,101,,0,S,18,U,U,,0,6,1415,488,89,0,0,A1,0.111,15,20,13,15,90
0,0,178499,125,,0,S,20,U,F,,0,7,1642,275,44,1,1,S2,0.222,16,12,14,16,123
0,0,178512,29,,0,S,12,U,F,,0,,996,334,56,0,0,A3,0.375,17,26,13,17,33
0,0,178519,65,,0,S,12,U,F,,0,8,1486,476,93,0,0,A2,0.182,17,25,15,17,61
0,0,178582,137,,0,S,17,U,F,,0,7,1083,355,54,1,1,S2,0.273,22,31,13,22,126
0,0,178662,65,,0,?,,H,M,5,0,,2510,698,91,0,0,A1,0.125,18,15,7,18,64
0,0,178667,89,,0,T,34,U,F,,1,9,955,490,86,1,0,A1,0,21,29,13,21,89
0,0,178772,29,,0,S,11,U,M,,0,,2766,401,57,0,0,A2,0.167,15,20,12,15,30
0,0,178919,137,,0,S,18,U,U,,0,6,1286,305,66,1,1,S3,0.25,21,10,16,7,122
0,0,178976,17,,0,T,40,H,M,5,0,,0,0,0,0,0,F1,0.5,17,25,11,17,17
1,35,179023,41,,0,S,16,U,M,,0,,982,318,72,0,0,A1,0.125,24,20,9,24,41
0,0,179028,41,,0,S,20,U,M,,0,,1138,396,62,0,0,A3,0.125,17,30,15,17,44
0,0,179039,137,,0,S,21,U,F,,0,1,933,238,53,1,1,S2,0.2,21,6,5,19,129
0,0,179055,53,,0,S,18,H,M,4,1,5,876,318,55,0,0,A1,0,18,25,13,18,52
0,0,179060,65,,0,R,44,U,M,,0,7,562,359,94,0,0,A1,0.091,26,25,11,26,57
0,0,179086,29,,0,S,11,U,M,,0,,417,145,45,0,0,A3,0.333,18,12,14,18,31
0,0,179130,53,,0,T,34,U,M,,0,5,2146,467,92,0,0,A1,0,25,20,11,25,53
0,0,179198,41,,0,S,17,U,M,,0,6,1200,370,48,1,0,A4,0.364,15,20,14,15,44
0,0,179231,29,,0,T,40,H,F,7,1,,1097,458,85,0,0,A2,0.375,20,20,12,20,33
0,0,179247,77,,0,S,12,U,F,2,1,9,1801,533,74,1,0,A2,0.286,15,15,13,15,68
1,10,179293,137,,0,S,20,U,M,,0,6,1196,327,68,1,0,A1,0,19,10,13,19,116
0,0,179358,137,,0,S,12,U,U,,0,1,1924,535,83,1,1,S2,0,19,25,14,19,123
1,10,179377,137,,0,?,,U,U,,0,,1617,398,90,1,1,S2,0.182,16,10,14,16,131
0,0,179388,65,,0,U,10,U,F,,0,4,0,102,1,0,0,A1,0,18,15,10,18,65
0,0,179391,89,,0,U,1,U,M,2,1,9,2459,264,18,1,1,S2,0.333,24,10,7,24,80
0,0,179459,101,,0,U,1,U,U,,0,8,1375,285,25,0,0,A2,0.3,21,50,13,21,93
0,0,179498,113,,0,C,22,U,M,,0,0,1125,113,2,1,0,A1,0,19,20,13,19,104
0,0,179629,17,,0,U,3,H,F,5,1,,1336,382,67,0,0,F1,0,16,15,10,16,16
0,0,179653,77,,0,U,3,U,F,3,1,5,1294,313,46,1,1,S2,0.1,19,15,13,19,63
0,0,179750,65,,0,C,30,U,M,1,1,1,711,214,60,0,0,A2,0.2,19,20,14,19,63
0,0,179794,89,,0,U,3,U,M,2,1,9,2009,300,37,1,1,S2,0.364,25,12,11,25,81
0,0,179880,29,,0,S,20,U,F,2,1,,1200,370,48,0,0,A1,0.222,26,25,11,26,33
0,0,179998,65,,0,S,13,U,M,,0,8,2658,904,94,0,0,E1,0,,25,12,15,55
0,0,180011,125,,0,U,2,U,F,,0,6,1505,449,92,1,0,A1,0,26,15,11,26,124
1,25,180050,89,,0,S,20,U,F,,0,6,1180,333,62,1,0,A3,0.25,18,21,13,18,89
0,0,180055,17,,0,S,17,U,M,,0,,1185,423,84,0,0,F1,0.5,16,20,12,16,16
0,0,180135,17,,0,S,21,H,M,4,1,,802,320,58,0,0,N1,0.333,21,15,8,21,21
0,0,180184,29,,0,U,7,U,M,,1,,901,441,89,0,0,A3,0.25,24,25,14,24,32
0,0,180399,41,,0,C,27,U,F,,0,,1347,192,29,1,1,S4,0.5,16,12,14,16,40
0,0,180409,89,,0,C,25,U,M,4,0,4,943,307,61,0,0,A1,0,23,19,12,23,89
0,0,180435,17,,0,S,12,U,F,,0,,1401,479,88,0,0,F1,0.5,16,15,11,16,16
0,0,180460,77,,0,C,27,U,F,4,0,5,1108,371,80,1,1,S2,0.5,16,13,15,16,73
0,0,180514,77,,0,T,38,U,F,,1,3,1679,281,42,1,0,A1,0.1,25,15,12,25,77
0,0,180585,137,,0,C,25,U,F,,0,2,1251,301,73,1,1,S4,0.455,18,7,13,18,123
0,0,180591,29,,0,T,34,U,F,,0,,544,291,70,0,0,N2,0.333,18,15,13,18,26
0,0,180606,77,,0,C,27,U,M,,1,,625,304,73,1,1,S4,0.556,18,5,12,18,68
0,0,180610,89,,0,C,24,U,U,,0,9,2295,579,87,0,0,A1,0,18,15,10,18,81
0,0,180616,125,,0,T,40,U,U,,0,4,961,311,80,1,1,S2,0,20,10,8,20,121
0,0,180745,77,,0,R,46,U,F,,0,,1146,263,79,0,0,A2,0,18,17,12,18,75
0,0,180825,101,,0,R,44,H,F,4,1,,851,303,81,0,0,A1,0,26,20,9,26,92
0,0,180938,77,,0,R,44,U,U,,1,1,640,216,83,1,0,A1,0.091,19,18,17,19,69
0,0,180991,41,,0,C,30,U,F,5,0,,910,271,51,1,1,S4,0.7,18,6,13,18,41
0,0,181048,137,,0,T,36,U,F,,0,,668,238,59,0,0,A2,0,15,10,14,15,126
0,0,181070,29,,0,T,40,U,M,3,0,,1197,375,75,0,0,A1,0,18,20,12,18,32
0,0,181103,17,,0,R,46,U,M,4,1,,956,306,69,0,0,F1,0.333,21,15,8,21,21
0,0,181152,41,,0,C,28,H,M,4,0,4,851,344,89,0,0,A1,0.1,25,20,11,25,44
0,0,181198,17,,0,S,20,H,F,4,1,,1049,259,90,0,0,F1,0.5,16,20,12,16,16
0,0,181203,29,,0,?,,U,F,,0,,917,393,74,0,0,A1,0.167,19,15,10,19,33
0,0,181204,29,,0,?,,H,M,5,0,,892,338,81,0,0,A1,0.222,23,25,13,23,32
0,0,181242,65,,0,S,16,U,F,,0,0,494,81,23,1,1,S4,0.182,16,5,13,16,57
0,0,181298,65,,0,R,49,U,F,,0,3,561,311,62,1,0,A1,0.3,28,15,11,25,57
0,0,181334,41,,0,C,24,U,F,,0,,1217,465,71,0,0,A1,0.25,17,20,12,17,41
0,0,181356,17,,0,T,39,U,M,2,1,,918,365,83,0,0,N2,0.25,20,20,12,20,21
1,12,181382,113,,0,R,49,H,M,2,0,4,879,422,87,1,1,S3,0.273,17,5,12,17,110
0,0,181384,113,,0,T,40,H,M,5,1,5,1023,358,74,1,0,A1,0.125,26,10,9,26,105
